starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 29 15:27:17 2018	1532888837	0	99	99	88
Sun Jul 29 15:27:16 2018	1532888836	0	99	99	92
Sun Jul 29 15:27:26 2018	1532888846	0	99	99	69
Sun Jul 29 15:27:21 2018	1532888841	0	99	99	81
Sun Jul 29 15:27:26 2018	1532888846	0	99	99	89
Sun Jul 29 15:27:26 2018	1532888846	0	99	99	69
Sun Jul 29 15:27:15 2018	1532888835	0	99	99	81
Sun Jul 29 15:27:15 2018	1532888835	0	99	99	81
Sun Jul 29 15:27:28 2018	1532888848	0	99	99	99
Sun Jul 29 15:27:15 2018	1532888835	0	99	99	82
Sun Jul 29 15:27:25 2018	1532888845	0	99	99	91
Sun Jul 29 15:27:25 2018	1532888845	0	99	99	91
Sun Jul 29 15:27:21 2018	1532888841	0	100	100	80
Sun Jul 29 15:27:17 2018	1532888837	0	100	100	98
Sun Jul 29 15:27:19 2018	1532888839	0	100	100	99
Sun Jul 29 15:27:17 2018	1532888837	0	100	100	59
Sun Jul 29 15:27:13 2018	1532888833	0	100	100	88
Sun Jul 29 15:27:17 2018	1532888837	0	100	100	99
Sun Jul 29 15:27:17 2018	1532888837	0	100	100	98
Sun Jul 29 15:27:14 2018	1532888834	0	100	100	74
Sun Jul 29 15:27:25 2018	1532888845	0	100	100	81
Sun Jul 29 15:27:26 2018	1532888846	0	100	100	76
Sun Jul 29 15:27:26 2018	1532888846	0	100	100	77
Sun Jul 29 15:27:14 2018	1532888834	0	100	101	99
Sun Jul 29 15:27:14 2018	1532888834	0	100	101	100
Sun Jul 29 15:27:20 2018	1532888840	0	101	101	99
Sun Jul 29 15:27:14 2018	1532888834	0	101	101	100
Sun Jul 29 15:27:15 2018	1532888835	0	100	101	94
Sun Jul 29 15:27:14 2018	1532888834	0	101	101	54
Sun Jul 29 15:27:15 2018	1532888835	0	101	101	56
Sun Jul 29 15:27:12 2018	1532888832	0	101	101	100
Sun Jul 29 15:27:15 2018	1532888835	0	101	101	94
Sun Jul 29 15:27:21 2018	1532888841	0	101	101	83
Sun Jul 29 15:27:14 2018	1532888834	0	101	101	77
Sun Jul 29 15:27:15 2018	1532888835	0	101	101	68
Sun Jul 29 15:27:13 2018	1532888833	0	101	101	84
Sun Jul 29 15:27:13 2018	1532888833	0	101	101	85
Sun Jul 29 15:27:21 2018	1532888841	0	101	101	83
Sun Jul 29 15:27:21 2018	1532888841	0	101	101	76
Sun Jul 29 15:27:18 2018	1532888838	0	101	101	100
Sun Jul 29 15:27:13 2018	1532888833	0	101	101	100
Sun Jul 29 15:27:21 2018	1532888841	0	101	101	83
Sun Jul 29 15:27:14 2018	1532888834	0	101	101	94
Sun Jul 29 15:27:16 2018	1532888836	0	102	102	89
Sun Jul 29 15:27:23 2018	1532888843	0	102	102	63
Sun Jul 29 15:27:23 2018	1532888843	0	102	102	101
Sun Jul 29 15:27:13 2018	1532888833	1	101	102	84
Sun Jul 29 15:27:26 2018	1532888846	0	102	102	98
Sun Jul 29 15:27:21 2018	1532888841	0	102	102	57
Sun Jul 29 15:27:24 2018	1532888844	0	102	102	85
Sun Jul 29 15:27:16 2018	1532888836	0	102	102	91
Sun Jul 29 15:27:16 2018	1532888836	0	102	102	93
Sun Jul 29 15:27:15 2018	1532888835	0	102	102	64
Sun Jul 29 15:27:13 2018	1532888833	0	102	102	100
Sun Jul 29 15:27:16 2018	1532888836	0	102	102	80
Sun Jul 29 15:27:24 2018	1532888844	0	102	102	64
Sun Jul 29 15:27:25 2018	1532888845	0	102	102	82
Sun Jul 29 15:27:25 2018	1532888845	0	102	102	82
Sun Jul 29 15:27:25 2018	1532888845	0	102	102	82
Sun Jul 29 15:27:14 2018	1532888834	0	103	103	74
Sun Jul 29 15:27:14 2018	1532888834	0	103	103	102
Sun Jul 29 15:27:14 2018	1532888834	0	103	103	102
Sun Jul 29 15:27:14 2018	1532888834	0	103	103	102
Sun Jul 29 15:27:23 2018	1532888843	0	103	103	102
Sun Jul 29 15:27:17 2018	1532888837	0	103	103	97
Sun Jul 29 15:27:22 2018	1532888842	0	103	103	100
Sun Jul 29 15:27:22 2018	1532888842	0	103	103	101
Sun Jul 29 15:27:16 2018	1532888836	0	103	103	78
Sun Jul 29 15:27:16 2018	1532888836	0	103	103	78
Sun Jul 29 15:27:19 2018	1532888839	0	103	103	85
Sun Jul 29 15:27:19 2018	1532888839	0	103	103	85
Sun Jul 29 15:27:28 2018	1532888848	0	103	103	103
Sun Jul 29 15:27:16 2018	1532888836	0	103	103	68
Sun Jul 29 15:27:23 2018	1532888843	0	103	103	95
Sun Jul 29 15:27:28 2018	1532888848	0	103	103	98
Sun Jul 29 15:27:26 2018	1532888846	0	103	104	103
Sun Jul 29 15:27:21 2018	1532888841	0	103	104	92
Sun Jul 29 15:27:26 2018	1532888846	0	104	104	103
Sun Jul 29 15:27:16 2018	1532888836	0	103	104	75
Sun Jul 29 15:27:28 2018	1532888848	0	104	104	91
Sun Jul 29 15:27:16 2018	1532888836	0	104	104	97
Sun Jul 29 15:27:24 2018	1532888844	0	104	104	85
Sun Jul 29 15:27:27 2018	1532888847	0	104	104	84
Sun Jul 29 15:27:18 2018	1532888838	0	104	104	90
Sun Jul 29 15:27:17 2018	1532888837	0	104	104	103
Sun Jul 29 15:27:28 2018	1532888848	0	104	104	104
Sun Jul 29 15:27:17 2018	1532888837	0	104	104	103
Sun Jul 29 15:27:16 2018	1532888836	0	104	104	97
Sun Jul 29 15:27:19 2018	1532888839	0	104	104	67
Sun Jul 29 15:27:16 2018	1532888836	0	104	104	98
Sun Jul 29 15:27:13 2018	1532888833	0	104	104	102
Sun Jul 29 15:27:19 2018	1532888839	0	104	104	68
Sun Jul 29 15:27:13 2018	1532888833	0	104	104	103
Sun Jul 29 15:27:19 2018	1532888839	0	104	104	103
Sun Jul 29 15:27:17 2018	1532888837	0	104	105	73
Sun Jul 29 15:27:16 2018	1532888836	0	104	105	103
Sun Jul 29 15:27:16 2018	1532888836	0	104	105	103
Sun Jul 29 15:27:16 2018	1532888836	1	104	105	72
Sun Jul 29 15:27:16 2018	1532888836	1	104	105	72
Sun Jul 29 15:27:22 2018	1532888842	0	104	105	78
Sun Jul 29 15:27:12 2018	1532888832	0	105	105	96
Sun Jul 29 15:27:19 2018	1532888839	0	105	105	103
Sun Jul 29 15:27:22 2018	1532888842	0	105	105	78
Sun Jul 29 15:27:19 2018	1532888839	0	105	105	104
Sun Jul 29 15:27:19 2018	1532888839	0	105	105	103
Sun Jul 29 15:27:19 2018	1532888839	0	105	105	103
Sun Jul 29 15:27:20 2018	1532888840	0	105	105	76
Sun Jul 29 15:27:19 2018	1532888839	0	105	105	104
Sun Jul 29 15:27:28 2018	1532888848	0	105	105	105
Sun Jul 29 15:27:12 2018	1532888832	0	105	105	52
Sun Jul 29 15:27:18 2018	1532888838	0	105	105	105
Sun Jul 29 15:27:21 2018	1532888841	0	105	105	104
Sun Jul 29 15:27:21 2018	1532888841	0	105	105	66
Sun Jul 29 15:27:18 2018	1532888838	0	105	105	105
Sun Jul 29 15:27:25 2018	1532888845	0	105	105	72
Sun Jul 29 15:27:18 2018	1532888838	0	105	105	105
Sun Jul 29 15:27:16 2018	1532888836	0	105	105	105
Sun Jul 29 15:27:22 2018	1532888842	0	105	105	105
Sun Jul 29 15:27:22 2018	1532888842	0	106	106	98
Sun Jul 29 15:27:22 2018	1532888842	0	106	106	105
Sun Jul 29 15:27:14 2018	1532888834	0	105	106	88
Sun Jul 29 15:27:13 2018	1532888833	0	106	106	104
Sun Jul 29 15:27:16 2018	1532888836	0	106	106	59
Sun Jul 29 15:27:16 2018	1532888836	1	105	106	104
Sun Jul 29 15:27:17 2018	1532888837	0	106	106	105
Sun Jul 29 15:27:16 2018	1532888836	1	105	106	104
Sun Jul 29 15:27:21 2018	1532888841	0	106	106	105
Sun Jul 29 15:27:25 2018	1532888845	0	106	106	72
Sun Jul 29 15:27:22 2018	1532888842	0	106	106	98
Sun Jul 29 15:27:22 2018	1532888842	0	106	106	98
Sun Jul 29 15:27:21 2018	1532888841	0	106	106	88
Sun Jul 29 15:27:25 2018	1532888845	0	106	106	73
Sun Jul 29 15:27:21 2018	1532888841	0	106	106	88
Sun Jul 29 15:27:11 2018	1532888831	0	106	106	91
Sun Jul 29 15:27:12 2018	1532888832	0	106	106	59
Sun Jul 29 15:27:11 2018	1532888831	0	106	106	91
Sun Jul 29 15:27:11 2018	1532888831	0	106	106	91
Sun Jul 29 15:27:18 2018	1532888838	0	106	106	106
Sun Jul 29 15:27:22 2018	1532888842	0	106	107	106
Sun Jul 29 15:27:18 2018	1532888838	0	106	107	106
Sun Jul 29 15:27:19 2018	1532888839	0	106	107	77
Sun Jul 29 15:27:14 2018	1532888834	0	106	107	106
Sun Jul 29 15:27:21 2018	1532888841	0	107	107	76
Sun Jul 29 15:27:25 2018	1532888845	0	107	107	106
Sun Jul 29 15:27:19 2018	1532888839	0	107	107	107
Sun Jul 29 15:27:14 2018	1532888834	0	107	107	106
Sun Jul 29 15:27:18 2018	1532888838	0	107	107	106
Sun Jul 29 15:27:19 2018	1532888839	0	107	107	60
Sun Jul 29 15:27:20 2018	1532888840	0	107	107	96
Sun Jul 29 15:27:23 2018	1532888843	0	107	107	88
Sun Jul 29 15:27:20 2018	1532888840	0	107	107	97
Sun Jul 29 15:27:14 2018	1532888834	0	107	107	88
Sun Jul 29 15:27:19 2018	1532888839	0	107	107	91
Sun Jul 29 15:27:14 2018	1532888834	0	107	107	88
Sun Jul 29 15:27:15 2018	1532888835	0	107	107	92
Sun Jul 29 15:27:15 2018	1532888835	0	107	107	92
Sun Jul 29 15:27:19 2018	1532888839	0	107	107	101
Sun Jul 29 15:27:25 2018	1532888845	0	107	107	106
Sun Jul 29 15:27:27 2018	1532888847	0	107	107	77
Sun Jul 29 15:27:26 2018	1532888846	0	107	107	107
Sun Jul 29 15:27:13 2018	1532888833	0	107	107	106
Sun Jul 29 15:27:13 2018	1532888833	0	107	107	106
Sun Jul 29 15:27:19 2018	1532888839	0	108	108	107
Sun Jul 29 15:27:24 2018	1532888844	0	108	108	66
Sun Jul 29 15:27:28 2018	1532888848	0	108	108	108
Sun Jul 29 15:27:14 2018	1532888834	0	108	108	65
Sun Jul 29 15:27:21 2018	1532888841	0	108	108	85
Sun Jul 29 15:27:17 2018	1532888837	0	108	108	89
Sun Jul 29 15:27:13 2018	1532888833	0	108	108	68
Sun Jul 29 15:27:27 2018	1532888847	0	108	108	78
Sun Jul 29 15:27:16 2018	1532888836	0	108	109	69
Sun Jul 29 15:27:13 2018	1532888833	0	108	109	68
Sun Jul 29 15:27:24 2018	1532888844	0	108	109	80
Sun Jul 29 15:27:25 2018	1532888845	0	109	109	106
Sun Jul 29 15:27:17 2018	1532888837	0	109	109	77
Sun Jul 29 15:27:15 2018	1532888835	0	109	109	92
Sun Jul 29 15:27:24 2018	1532888844	0	109	109	90
Sun Jul 29 15:27:25 2018	1532888845	0	109	109	80
Sun Jul 29 15:27:27 2018	1532888847	0	109	109	84
Sun Jul 29 15:27:17 2018	1532888837	0	109	109	92
Sun Jul 29 15:27:24 2018	1532888844	0	109	109	88
Sun Jul 29 15:27:14 2018	1532888834	0	109	109	58
Sun Jul 29 15:27:18 2018	1532888838	0	109	109	109
Sun Jul 29 15:27:27 2018	1532888847	0	109	109	84
Sun Jul 29 15:27:15 2018	1532888835	0	109	109	92
Sun Jul 29 15:27:23 2018	1532888843	0	109	109	90
Sun Jul 29 15:27:14 2018	1532888834	0	109	109	101
Sun Jul 29 15:27:24 2018	1532888844	0	109	109	99
Sun Jul 29 15:27:23 2018	1532888843	0	109	109	96
Sun Jul 29 15:27:14 2018	1532888834	0	109	109	101
Sun Jul 29 15:27:23 2018	1532888843	0	109	109	97
Sun Jul 29 15:27:27 2018	1532888847	0	109	109	93
Sun Jul 29 15:27:24 2018	1532888844	0	109	109	99
Sun Jul 29 15:27:26 2018	1532888846	0	109	109	109
Sun Jul 29 15:27:27 2018	1532888847	0	109	110	92
Sun Jul 29 15:27:28 2018	1532888848	0	109	110	109
Sun Jul 29 15:27:26 2018	1532888846	0	110	110	109
Sun Jul 29 15:27:28 2018	1532888848	0	109	110	109
Sun Jul 29 15:27:17 2018	1532888837	0	110	110	93
Sun Jul 29 15:27:14 2018	1532888834	0	110	110	108
Sun Jul 29 15:27:28 2018	1532888848	0	110	110	109
Sun Jul 29 15:27:14 2018	1532888834	0	110	110	108
Sun Jul 29 15:27:25 2018	1532888845	0	110	110	107
Sun Jul 29 15:27:14 2018	1532888834	0	110	110	109
Sun Jul 29 15:27:24 2018	1532888844	0	110	110	93
Sun Jul 29 15:27:26 2018	1532888846	0	110	110	79
Sun Jul 29 15:27:16 2018	1532888836	0	110	110	72
Sun Jul 29 15:27:25 2018	1532888845	0	110	110	69
Sun Jul 29 15:27:21 2018	1532888841	0	110	110	87
Sun Jul 29 15:27:26 2018	1532888846	0	110	110	109
Sun Jul 29 15:27:26 2018	1532888846	0	110	110	109
Sun Jul 29 15:27:21 2018	1532888841	0	110	110	72
Sun Jul 29 15:27:23 2018	1532888843	0	110	111	110
Sun Jul 29 15:27:23 2018	1532888843	0	110	111	109
Sun Jul 29 15:27:21 2018	1532888841	0	110	111	72
Sun Jul 29 15:27:13 2018	1532888833	0	111	111	80
Sun Jul 29 15:27:28 2018	1532888848	0	111	111	110
Sun Jul 29 15:27:28 2018	1532888848	0	111	111	105
Sun Jul 29 15:27:19 2018	1532888839	0	111	111	77
Sun Jul 29 15:27:14 2018	1532888834	0	111	111	111
Sun Jul 29 15:27:23 2018	1532888843	0	111	111	110
Sun Jul 29 15:27:13 2018	1532888833	0	111	111	110
Sun Jul 29 15:27:13 2018	1532888833	0	111	111	110
Sun Jul 29 15:27:28 2018	1532888848	0	111	111	99
Sun Jul 29 15:27:22 2018	1532888842	0	111	111	110
Sun Jul 29 15:27:22 2018	1532888842	0	111	111	70
Sun Jul 29 15:27:21 2018	1532888841	0	112	112	111
Sun Jul 29 15:27:26 2018	1532888846	0	112	112	111
Sun Jul 29 15:27:26 2018	1532888846	0	112	112	111
Sun Jul 29 15:27:23 2018	1532888843	0	112	112	105
Sun Jul 29 15:27:14 2018	1532888834	0	112	112	110
Sun Jul 29 15:27:23 2018	1532888843	0	112	112	105
Sun Jul 29 15:27:21 2018	1532888841	0	112	112	111
Sun Jul 29 15:27:25 2018	1532888845	0	112	112	90
Sun Jul 29 15:27:22 2018	1532888842	0	112	112	87
Sun Jul 29 15:27:23 2018	1532888843	0	112	112	105
Sun Jul 29 15:27:14 2018	1532888834	0	112	112	89
Sun Jul 29 15:27:21 2018	1532888841	0	112	112	110
Sun Jul 29 15:27:25 2018	1532888845	0	112	112	90
Sun Jul 29 15:27:22 2018	1532888842	0	112	112	90
Sun Jul 29 15:27:14 2018	1532888834	0	112	112	90
Sun Jul 29 15:27:19 2018	1532888839	0	112	112	111
Sun Jul 29 15:27:14 2018	1532888834	0	112	112	110
Sun Jul 29 15:27:14 2018	1532888834	0	112	112	110
Sun Jul 29 15:27:19 2018	1532888839	0	112	112	78
Sun Jul 29 15:27:16 2018	1532888836	0	112	112	75
Sun Jul 29 15:27:26 2018	1532888846	0	112	112	111
Sun Jul 29 15:27:16 2018	1532888836	0	112	112	75
Sun Jul 29 15:27:28 2018	1532888848	0	112	112	112
Sun Jul 29 15:27:26 2018	1532888846	0	112	112	107
Sun Jul 29 15:27:28 2018	1532888848	0	112	112	112
Sun Jul 29 15:27:28 2018	1532888848	0	112	112	112
Sun Jul 29 15:27:21 2018	1532888841	0	113	113	111
Sun Jul 29 15:27:27 2018	1532888847	0	113	113	110
Sun Jul 29 15:27:22 2018	1532888842	0	113	113	96
Sun Jul 29 15:27:24 2018	1532888844	0	113	113	75
Sun Jul 29 15:27:22 2018	1532888842	0	113	113	104
Sun Jul 29 15:27:18 2018	1532888838	0	113	113	112
Sun Jul 29 15:27:27 2018	1532888847	0	113	113	90
Sun Jul 29 15:27:23 2018	1532888843	0	113	113	106
Sun Jul 29 15:27:13 2018	1532888833	0	113	113	111
Sun Jul 29 15:27:25 2018	1532888845	0	113	113	94
Sun Jul 29 15:27:28 2018	1532888848	0	113	113	111
Sun Jul 29 15:27:16 2018	1532888836	0	113	113	106
Sun Jul 29 15:27:23 2018	1532888843	0	113	114	90
Sun Jul 29 15:27:23 2018	1532888843	0	114	114	90
Sun Jul 29 15:27:22 2018	1532888842	0	113	114	108
Sun Jul 29 15:27:20 2018	1532888840	0	113	114	108
Sun Jul 29 15:27:20 2018	1532888840	0	114	114	109
Sun Jul 29 15:27:20 2018	1532888840	0	113	114	109
Sun Jul 29 15:27:16 2018	1532888836	0	114	114	109
Sun Jul 29 15:27:24 2018	1532888844	0	114	114	113
Sun Jul 29 15:27:28 2018	1532888848	0	114	114	114
Sun Jul 29 15:27:19 2018	1532888839	0	114	114	76
Sun Jul 29 15:27:18 2018	1532888838	0	114	114	105
Sun Jul 29 15:27:13 2018	1532888833	0	114	114	101
Sun Jul 29 15:27:22 2018	1532888842	0	114	114	74
Sun Jul 29 15:27:13 2018	1532888833	0	114	114	101
Sun Jul 29 15:27:15 2018	1532888835	0	114	114	92
Sun Jul 29 15:27:18 2018	1532888838	0	114	114	113
Sun Jul 29 15:27:17 2018	1532888837	0	114	114	110
Sun Jul 29 15:27:19 2018	1532888839	0	114	114	95
Sun Jul 29 15:27:15 2018	1532888835	0	114	114	98
Sun Jul 29 15:27:19 2018	1532888839	0	114	114	113
Sun Jul 29 15:27:22 2018	1532888842	0	114	114	114
Sun Jul 29 15:27:23 2018	1532888843	0	114	114	90
Sun Jul 29 15:27:19 2018	1532888839	0	114	114	113
Sun Jul 29 15:27:18 2018	1532888838	0	114	114	99
Sun Jul 29 15:27:27 2018	1532888847	0	114	114	86
Sun Jul 29 15:27:20 2018	1532888840	0	114	114	88
Sun Jul 29 15:27:15 2018	1532888835	0	114	114	92
Sun Jul 29 15:27:18 2018	1532888838	0	114	114	100
Sun Jul 29 15:27:18 2018	1532888838	0	114	114	100
Sun Jul 29 15:27:20 2018	1532888840	0	114	114	71
Sun Jul 29 15:27:22 2018	1532888842	0	114	114	114
Sun Jul 29 15:27:27 2018	1532888847	0	114	115	107
Sun Jul 29 15:27:27 2018	1532888847	0	114	115	86
Sun Jul 29 15:27:22 2018	1532888842	0	114	115	112
Sun Jul 29 15:27:13 2018	1532888833	0	114	115	82
Sun Jul 29 15:27:24 2018	1532888844	0	115	115	95
Sun Jul 29 15:27:27 2018	1532888847	0	115	115	108
Sun Jul 29 15:27:24 2018	1532888844	0	115	115	95
Sun Jul 29 15:27:20 2018	1532888840	0	115	115	72
Sun Jul 29 15:27:27 2018	1532888847	0	115	115	95
Sun Jul 29 15:27:24 2018	1532888844	0	115	115	91
Sun Jul 29 15:27:27 2018	1532888847	0	115	115	95
Sun Jul 29 15:27:27 2018	1532888847	0	115	115	108
Sun Jul 29 15:27:24 2018	1532888844	0	115	115	91
Sun Jul 29 15:27:24 2018	1532888844	0	115	115	92
Sun Jul 29 15:27:27 2018	1532888847	0	115	115	114
Sun Jul 29 15:27:27 2018	1532888847	0	115	115	115
Sun Jul 29 15:27:23 2018	1532888843	0	115	115	77
Sun Jul 29 15:27:26 2018	1532888846	0	115	115	114
Sun Jul 29 15:27:13 2018	1532888833	0	115	115	80
Sun Jul 29 15:27:23 2018	1532888843	0	115	115	77
Sun Jul 29 15:27:27 2018	1532888847	0	115	116	104
Sun Jul 29 15:27:13 2018	1532888833	0	115	116	82
Sun Jul 29 15:27:20 2018	1532888840	0	116	116	82
Sun Jul 29 15:27:19 2018	1532888839	0	116	116	115
Sun Jul 29 15:27:25 2018	1532888845	0	116	116	115
Sun Jul 29 15:27:15 2018	1532888835	0	116	116	100
Sun Jul 29 15:27:15 2018	1532888835	0	116	116	100
Sun Jul 29 15:27:23 2018	1532888843	0	116	116	73
Sun Jul 29 15:27:25 2018	1532888845	0	116	116	115
Sun Jul 29 15:27:13 2018	1532888833	0	116	116	84
Sun Jul 29 15:27:19 2018	1532888839	0	116	116	83
Sun Jul 29 15:27:20 2018	1532888840	0	116	116	83
Sun Jul 29 15:27:19 2018	1532888839	0	116	116	83
Sun Jul 29 15:27:15 2018	1532888835	0	116	116	100
Sun Jul 29 15:27:20 2018	1532888840	0	116	116	83
Sun Jul 29 15:27:15 2018	1532888835	0	116	116	99
Sun Jul 29 15:27:15 2018	1532888835	0	116	116	100
Sun Jul 29 15:27:15 2018	1532888835	0	116	116	99
Sun Jul 29 15:27:14 2018	1532888834	0	116	116	115
Sun Jul 29 15:27:23 2018	1532888843	0	116	117	114
Sun Jul 29 15:27:23 2018	1532888843	0	116	117	114
Sun Jul 29 15:27:17 2018	1532888837	0	117	117	85
Sun Jul 29 15:27:18 2018	1532888838	0	117	117	116
Sun Jul 29 15:27:26 2018	1532888846	0	117	117	105
Sun Jul 29 15:27:27 2018	1532888847	0	117	117	116
Sun Jul 29 15:27:23 2018	1532888843	0	117	117	98
Sun Jul 29 15:27:25 2018	1532888845	0	117	117	96
Sun Jul 29 15:27:20 2018	1532888840	0	117	117	116
Sun Jul 29 15:27:25 2018	1532888845	0	117	117	96
Sun Jul 29 15:27:25 2018	1532888845	0	117	117	80
Sun Jul 29 15:27:23 2018	1532888843	0	117	117	99
Sun Jul 29 15:27:14 2018	1532888834	0	117	117	81
Sun Jul 29 15:27:16 2018	1532888836	0	117	117	80
Sun Jul 29 15:27:13 2018	1532888833	0	117	117	116
Sun Jul 29 15:27:23 2018	1532888843	0	117	117	116
Sun Jul 29 15:27:21 2018	1532888841	0	117	117	77
Sun Jul 29 15:27:28 2018	1532888848	0	117	118	117
Sun Jul 29 15:27:20 2018	1532888840	0	118	118	84
Sun Jul 29 15:27:17 2018	1532888837	0	118	118	116
Sun Jul 29 15:27:20 2018	1532888840	0	118	118	83
Sun Jul 29 15:27:19 2018	1532888839	0	118	118	115
Sun Jul 29 15:27:28 2018	1532888848	0	118	118	118
Sun Jul 29 15:27:20 2018	1532888840	0	118	118	84
Sun Jul 29 15:27:19 2018	1532888839	0	118	118	115
Sun Jul 29 15:27:20 2018	1532888840	0	118	118	71
Sun Jul 29 15:27:19 2018	1532888839	0	118	118	115
Sun Jul 29 15:27:20 2018	1532888840	0	118	118	116
Sun Jul 29 15:27:15 2018	1532888835	0	118	118	90
Sun Jul 29 15:27:15 2018	1532888835	0	118	118	89
Sun Jul 29 15:27:26 2018	1532888846	0	118	118	117
Sun Jul 29 15:27:24 2018	1532888844	0	118	118	95
Sun Jul 29 15:27:24 2018	1532888844	0	118	118	95
Sun Jul 29 15:27:24 2018	1532888844	0	118	118	114
Sun Jul 29 15:27:16 2018	1532888836	0	118	118	85
Sun Jul 29 15:27:27 2018	1532888847	0	118	118	82
Sun Jul 29 15:27:21 2018	1532888841	0	119	119	118
Sun Jul 29 15:27:21 2018	1532888841	0	118	119	117
Sun Jul 29 15:27:27 2018	1532888847	0	119	119	82
Sun Jul 29 15:27:14 2018	1532888834	0	119	119	118
Sun Jul 29 15:27:12 2018	1532888832	0	119	119	104
Sun Jul 29 15:27:12 2018	1532888832	0	119	119	105
Sun Jul 29 15:27:14 2018	1532888834	0	119	119	118
Sun Jul 29 15:27:14 2018	1532888834	0	119	119	117
Sun Jul 29 15:27:21 2018	1532888841	0	119	119	90
Sun Jul 29 15:27:22 2018	1532888842	0	119	119	97
Sun Jul 29 15:27:22 2018	1532888842	0	119	119	97
Sun Jul 29 15:27:23 2018	1532888843	0	119	119	118
Sun Jul 29 15:27:21 2018	1532888841	0	119	119	90
Sun Jul 29 15:27:14 2018	1532888834	0	119	119	117
Sun Jul 29 15:27:24 2018	1532888844	0	119	119	89
Sun Jul 29 15:27:20 2018	1532888840	0	119	119	112
Sun Jul 29 15:27:24 2018	1532888844	0	119	119	89
Sun Jul 29 15:27:18 2018	1532888838	0	119	119	118
Sun Jul 29 15:27:20 2018	1532888840	0	119	119	113
Sun Jul 29 15:27:25 2018	1532888845	0	119	119	106
Sun Jul 29 15:27:26 2018	1532888846	0	119	119	119
Sun Jul 29 15:27:25 2018	1532888845	0	119	119	106
Sun Jul 29 15:27:25 2018	1532888845	0	119	119	106
Sun Jul 29 15:27:20 2018	1532888840	0	119	119	113
Sun Jul 29 15:27:19 2018	1532888839	0	120	120	96
Sun Jul 29 15:27:20 2018	1532888840	0	120	120	114
Sun Jul 29 15:27:16 2018	1532888836	0	120	120	113
Sun Jul 29 15:27:11 2018	1532888831	0	120	120	107
Sun Jul 29 15:27:23 2018	1532888843	0	120	120	119
Sun Jul 29 15:27:11 2018	1532888831	0	120	120	108
Sun Jul 29 15:27:15 2018	1532888835	0	120	120	107
Sun Jul 29 15:27:15 2018	1532888835	0	120	120	108
Sun Jul 29 15:27:27 2018	1532888847	0	120	120	115
Sun Jul 29 15:27:15 2018	1532888835	0	120	120	108
Sun Jul 29 15:27:17 2018	1532888837	0	121	121	115
Sun Jul 29 15:27:27 2018	1532888847	0	121	121	115
Sun Jul 29 15:27:17 2018	1532888837	0	121	121	115
Sun Jul 29 15:27:18 2018	1532888838	0	121	121	120
Sun Jul 29 15:27:27 2018	1532888847	0	121	121	120
Sun Jul 29 15:27:25 2018	1532888845	0	121	121	120
Sun Jul 29 15:27:25 2018	1532888845	0	121	121	120
Sun Jul 29 15:27:23 2018	1532888843	0	121	121	91
Sun Jul 29 15:27:24 2018	1532888844	0	121	121	103
Sun Jul 29 15:27:26 2018	1532888846	0	121	121	110
Sun Jul 29 15:27:24 2018	1532888844	0	121	121	104
Sun Jul 29 15:27:18 2018	1532888838	0	122	122	121
Sun Jul 29 15:27:19 2018	1532888839	0	122	122	82
Sun Jul 29 15:27:18 2018	1532888838	0	122	122	121
Sun Jul 29 15:27:19 2018	1532888839	0	122	122	83
Sun Jul 29 15:27:20 2018	1532888840	0	122	122	85
Sun Jul 29 15:27:26 2018	1532888846	0	122	122	120
Sun Jul 29 15:27:19 2018	1532888839	0	122	122	83
Sun Jul 29 15:27:25 2018	1532888845	0	122	122	62
Sun Jul 29 15:27:12 2018	1532888832	0	122	122	86
Sun Jul 29 15:27:13 2018	1532888833	0	122	122	72
Sun Jul 29 15:27:26 2018	1532888846	0	123	123	111
Sun Jul 29 15:27:26 2018	1532888846	0	122	123	119
Sun Jul 29 15:27:15 2018	1532888835	0	123	123	92
Sun Jul 29 15:27:14 2018	1532888834	0	123	123	97
Sun Jul 29 15:27:15 2018	1532888835	0	123	123	91
Sun Jul 29 15:27:27 2018	1532888847	0	123	123	87
Sun Jul 29 15:27:26 2018	1532888846	0	123	123	120
Sun Jul 29 15:27:12 2018	1532888832	0	123	123	108
Sun Jul 29 15:27:26 2018	1532888846	0	123	123	120
Sun Jul 29 15:27:15 2018	1532888835	0	123	123	122
Sun Jul 29 15:27:18 2018	1532888838	0	123	123	122
Sun Jul 29 15:27:18 2018	1532888838	0	123	123	123
Sun Jul 29 15:27:15 2018	1532888835	0	123	123	122
Sun Jul 29 15:27:12 2018	1532888832	0	123	123	122
Sun Jul 29 15:27:15 2018	1532888835	0	123	123	99
Sun Jul 29 15:27:27 2018	1532888847	0	123	124	120
Sun Jul 29 15:27:23 2018	1532888843	0	124	124	105
Sun Jul 29 15:27:27 2018	1532888847	0	123	124	121
Sun Jul 29 15:27:19 2018	1532888839	0	124	124	123
Sun Jul 29 15:27:24 2018	1532888844	0	124	124	112
Sun Jul 29 15:27:26 2018	1532888846	0	124	124	121
Sun Jul 29 15:27:16 2018	1532888836	0	124	124	113
Sun Jul 29 15:27:24 2018	1532888844	0	124	124	112
Sun Jul 29 15:27:24 2018	1532888844	0	124	124	111
Sun Jul 29 15:27:19 2018	1532888839	0	124	124	124
